id,country_id,year,eci,eci_rank,oppvalue,population,gdp,gni_pc,magic,pc_constant,pc_current,notpc_constant
6208,181,1986,,,,398284,,,4.63e-06,4.63e-06,2.51e-06,1.84426
6209,182,1986,,,,22859269,9.977e+10,,8.07e-08,8.07e-08,4.37e-08,1.84426
6210,183,1986,,,,1.449e+08,,,1.27e-08,1.27e-08,6.90e-09,1.84426
6211,184,1986,,,,6405995,1.670e+09,259.3229,2.88e-07,2.88e-07,1.56e-07,1.84426
6212,185,1986,,,,1.038e+09,3.634e+11,349.9999,1.78e-09,1.78e-09,9.63e-10,1.84426
6213,186,1986,,,,13918323,1.756e+11,,1.33e-07,1.33e-07,7.18e-08,1.84426
6214,187,1986,,,,17622954,9.658e+09,403.7805,1.05e-07,1.05e-07,5.67e-08,1.84426
6215,188,1986,,,,6638009,4.699e+09,678.4922,2.78e-07,2.78e-07,1.51e-07,1.84426
6216,189,1986,,,,2733000,3.285e+10,12025.07,6.75e-07,6.75e-07,3.66e-07,1.84426
6217,190,1986,,,,278846,,,6.61e-06,6.61e-06,3.59e-06,1.84426
6218,191,1986,,,,3688492,1.427e+09,356.1345,5.00e-07,5.00e-07,2.71e-07,1.84426
6219,192,1986,,,,5068961,8.777e+09,1679.875,3.64e-07,3.64e-07,1.97e-07,1.84426
6220,193,1986,,,,23041,6.150e+08,,.00008,.00008,.0000434,1.84426
6221,194,1986,,,,6082723,,,3.03e-07,3.03e-07,1.64e-07,1.84426
6222,195,1986,,,,7648261.6,,,2.41e-07,2.41e-07,1.31e-07,1.84426
6223,196,1986,,,,4.529e+08,3.670e+11,762.0897,4.07e-09,4.07e-09,2.21e-09,1.84426
6224,197,1986,,,,4.533e+08,3.674e+11,765.5353,4.07e-09,4.07e-09,2.21e-09,1.84426
6225,198,1986,,,,106684,,,.0000173,.0000173,9.37e-06,1.84426
6226,199,1986,,,,380890,1.231e+09,,4.84e-06,4.84e-06,2.63e-06,1.84426
6227,200,1986,,,,5193838,4.601e+10,,3.55e-07,3.55e-07,1.93e-07,1.84426
6228,201,1986,,,,1965964,,,9.38e-07,9.38e-07,5.09e-07,1.84426
6229,202,1986,,,,8369829,2.407e+11,28255.31,2.20e-07,2.20e-07,1.19e-07,1.84426
6230,203,1986,,,,734790,1.043e+09,,2.51e-06,2.51e-06,1.36e-06,1.84426
6231,204,1986,,,,67877.21,4.576e+08,,.0000272,.0000272,.0000147,1.84426
6232,205,1986,,,,11020570,1.221e+10,1144.302,1.67e-07,1.67e-07,9.07e-08,1.84426
6233,206,1986,,,,9873,,,.0001868,.0001868,.0001013,1.84426
6234,207,1986,,,,5242737,2.150e+09,288.0669,3.52e-07,3.52e-07,1.91e-07,1.84426
6235,208,1986,,,,3363537,1.449e+09,409.9615,5.48e-07,5.48e-07,2.97e-07,1.84426
6236,209,1986,,,,53003237,5.747e+10,1056.971,3.48e-08,3.48e-08,1.89e-08,1.84426
6237,210,1986,,,,4690913,3.639e+09,,3.93e-07,3.93e-07,2.13e-07,1.84426
6238,211,1986,,,,3310059,,,5.57e-07,5.57e-07,3.02e-07,1.84426
6239,213,1986,,,,94149,1.774e+08,,.0000196,.0000196,.0000106,1.84426
6240,214,1986,,,,1184053,8.691e+09,6969.421,1.56e-06,1.56e-06,8.45e-07,1.84426
6241,215,1986,,,,7492632.6,1.392e+10,1768.558,2.46e-07,2.46e-07,1.33e-07,1.84426
6242,216,1986,,,,50186914,2.205e+11,,3.67e-08,3.67e-08,1.99e-08,1.84426
6243,217,1986,,,,8741,,,.000211,.000211,.0001144,1.84426
6244,218,1986,,,,22527517,,,8.19e-08,8.19e-08,4.44e-08,1.84426
6245,219,1986,,,,15180721,2.719e+09,176.8142,1.21e-07,1.21e-07,6.59e-08,1.84426
6246,220,1986,,,,51097000,,,3.61e-08,3.61e-08,1.96e-08,1.84426
6247,221,1986,,,,1.787e+09,3.006e+12,1583.558,1.03e-09,1.03e-09,5.60e-10,1.84426
6248,222,1986,,,,3031053,1.108e+10,3468.824,6.08e-07,6.08e-07,3.30e-07,1.84426
6249,223,1986,,,,2.401e+08,7.223e+12,29690.08,7.68e-09,7.68e-09,4.16e-09,1.84426
6250,224,1986,,,,18686358,,,9.87e-08,9.87e-08,5.35e-08,1.84426
6251,225,1986,,,,105197,2.591e+08,,.0000175,.0000175,9.51e-06,1.84426
6252,226,1986,,,,17793283,9.777e+10,5392.188,1.04e-07,1.04e-07,5.62e-08,1.84426
6253,227,1986,,,,106500,,,.0000173,.0000173,9.39e-06,1.84426
6254,228,1986,,,,60249000,1.619e+10,,3.06e-08,3.06e-08,1.66e-08,1.84426
6255,229,1986,,,,133040,2.496e+08,,.0000139,.0000139,7.52e-06,1.84426
6256,230,1986,,,,1679778.1,,,1.10e-06,1.10e-06,5.95e-07,1.84426
6257,231,1986,,,,4.926e+09,2.643e+13,5286.375,3.74e-10,3.74e-10,2.03e-10,1.84426
6258,232,1986,,,,160591,2.571e+08,,.0000115,.0000115,6.23e-06,1.84426
6259,233,1986,,,,10028064,,,1.84e-07,1.84e-07,9.97e-08,1.84426
6260,234,1986,,,,32121290,1.574e+11,4670.318,5.74e-08,5.74e-08,3.11e-08,1.84426
6261,236,1986,,,,7040796,4.940e+09,604.0685,2.62e-07,2.62e-07,1.42e-07,1.84426
6262,237,1986,,,,9193889,5.798e+09,610.831,2.01e-07,2.01e-07,1.09e-07,1.84426
6263,339,1986,,,,5562024,,,3.32e-07,3.32e-07,1.80e-07,1.84426
6264,345,1986,,,,678277,,,2.72e-06,2.72e-06,1.47e-06,1.84426
6265,1,1987,,,,61835,,,.0000291,.0000291,.0000162,1.796871
6266,3,1987,,,,11063107,,,1.62e-07,1.62e-07,9.04e-08,1.796871
6267,4,1987,,,,9561022,1.513e+10,,1.88e-07,1.88e-07,1.05e-07,1.796871
6268,5,1987,,,,3251512,5.740e+09,,5.53e-07,5.53e-07,3.08e-07,1.796871
6269,7,1987,,,,1514798,6.818e+10,,1.19e-06,1.19e-06,6.60e-07,1.796871
6270,8,1987,,,,31254574,1.210e+11,3696.465,5.75e-08,5.75e-08,3.20e-08,1.796871
6271,9,1987,,,,3457054,,,5.20e-07,5.20e-07,2.89e-07,1.796871
6272,10,1987,,,,42448,,,.0000423,.0000423,.0000236,1.796871
6273,11,1987,,,,63484,5.241e+08,,.0000283,.0000283,.0000158,1.796871
6274,12,1987,,,,16263900,3.745e+11,22615.37,1.10e-07,1.10e-07,6.15e-08,1.796871
6275,13,1987,,,,7574586,1.923e+11,25054.03,2.37e-07,2.37e-07,1.32e-07,1.796871
6276,14,1987,,,,6886428,,,2.61e-07,2.61e-07,1.45e-07,1.796871
6277,15,1987,,,,5106707,1.111e+09,,3.52e-07,3.52e-07,1.96e-07,1.796871
6278,16,1987,,,,9870234,2.504e+11,25349.37,1.82e-07,1.82e-07,1.01e-07,1.796871
6279,17,1987,,,,4546136,2.092e+09,451.9512,3.95e-07,3.95e-07,2.20e-07,1.796871
6280,18,1987,,,,8140076,2.209e+09,270.2812,2.21e-07,2.21e-07,1.23e-07,1.796871
6281,19,1987,,,,99476987,2.607e+10,268.8997,1.81e-08,1.81e-08,1.01e-08,1.796871
6282,20,1987,,,,8971359,2.560e+10,2801.777,2.00e-07,2.00e-07,1.11e-07,1.796871
6283,21,1987,,,,449006,5.207e+09,,4.00e-06,4.00e-06,2.23e-06,1.796871
6284,22,1987,,,,243397,5.341e+09,,7.38e-06,7.38e-06,4.11e-06,1.796871
6285,23,1987,,,,4489555,,,4.00e-07,4.00e-07,2.23e-07,1.796871
6286,24,1987,,,,10111000,,,1.78e-07,1.78e-07,9.89e-08,1.796871
6287,25,1987,,,,174250,3.528e+08,1996.062,.0000103,.0000103,5.74e-06,1.796871
6288,26,1987,,,,57849,3.118e+09,,.0000311,.0000311,.0000173,1.796871
6289,27,1987,,,,6331219,5.069e+09,752.2473,2.84e-07,2.84e-07,1.58e-07,1.796871
6290,28,1987,,,,1.418e+08,6.062e+11,4110.497,1.27e-08,1.27e-08,7.05e-09,1.796871
6291,29,1987,,,,256500,2.982e+09,,7.01e-06,7.01e-06,3.90e-06,1.796871
6292,30,1987,,,,235982,6.819e+09,,7.61e-06,7.61e-06,4.24e-06,1.796871
6293,31,1987,,,,501192,2.755e+08,,3.59e-06,3.59e-06,2.00e-06,1.796871
6294,32,1987,,,,1263269,3.580e+09,2499.303,1.42e-06,1.42e-06,7.92e-07,1.796871
6295,33,1987,,,,2740708,1.082e+09,,6.56e-07,6.56e-07,3.65e-07,1.796871
6296,34,1987,,,,26550000,6.948e+11,25375.69,6.77e-08,6.77e-08,3.77e-08,1.796871
6297,35,1987,,,,6545106,2.896e+11,45686.62,2.75e-07,2.75e-07,1.53e-07,1.796871
6298,36,1987,,,,136716,,,.0000131,.0000131,7.31e-06,1.796871
6299,37,1987,,,,12541298,4.426e+10,3251.704,1.43e-07,1.43e-07,7.97e-08,1.796871
6300,38,1987,,,,1.084e+09,4.371e+11,402.8125,1.66e-09,1.66e-09,9.22e-10,1.796871
6301,39,1987,,,,10928719,1.266e+10,1054.81,1.64e-07,1.64e-07,9.15e-08,1.796871
6302,40,1987,,,,11031515,1.420e+10,1270.208,1.63e-07,1.63e-07,9.06e-08,1.796871
6303,41,1987,,,,2198025,4.106e+09,2433.014,8.17e-07,8.17e-07,4.55e-07,1.796871
6304,42,1987,,,,31362479,8.267e+10,2511.488,5.73e-08,5.73e-08,3.19e-08,1.796871
6305,43,1987,,,,382771,2.895e+08,,4.69e-06,4.69e-06,2.61e-06,1.796871
6306,44,1987,,,,338984,2.485e+08,,5.30e-06,5.30e-06,2.95e-06,1.796871
6307,45,1987,,,,2848141,8.660e+09,2880.658,6.31e-07,6.31e-07,3.51e-07,1.796871
6308,46,1987,,,,10285920,3.803e+10,3622.117,1.75e-07,1.75e-07,9.72e-08,1.796871
6309,47,1987,,,,21343,,,.0000842,.0000842,.0000469,1.796871
6310,48,1987,,,,723380,7.654e+09,14012.92,2.48e-06,2.48e-06,1.38e-06,1.796871
6311,49,1987,,,,10347318,,,1.74e-07,1.74e-07,9.66e-08,1.796871
6312,50,1987,,,,77839920,1.954e+12,25244.49,2.31e-08,2.31e-08,1.28e-08,1.796871
6313,51,1987,,,,486555,,,3.69e-06,3.69e-06,2.06e-06,1.796871
6314,52,1987,,,,72368,2.634e+08,,.0000248,.0000248,.0000138,1.796871
6315,53,1987,,,,5127024,1.836e+11,35168.02,3.50e-07,3.50e-07,1.95e-07,1.796871
6316,54,1987,,,,6809797,1.572e+10,2205.397,2.64e-07,2.64e-07,1.47e-07,1.796871
6317,55,1987,,,,24225748,6.409e+10,2593.175,7.42e-08,7.42e-08,4.13e-08,1.796871
6318,56,1987,,,,1.523e+09,7.496e+11,480.0266,1.18e-09,1.18e-09,6.57e-10,1.796871
6319,57,1987,,,,1.735e+09,4.998e+12,2878.245,1.04e-09,1.04e-09,5.76e-10,1.796871
6320,58,1987,,,,2.410e+08,7.811e+11,,7.46e-09,7.46e-09,4.15e-09,1.796871
6321,59,1987,,,,8.287e+08,1.101e+13,13006.37,2.17e-09,2.17e-09,1.21e-09,1.796871
6322,60,1987,,,,9417031,2.417e+10,2370.227,1.91e-07,1.91e-07,1.06e-07,1.796871
6323,61,1987,,,,52776850,4.239e+10,792.3215,3.40e-08,3.40e-08,1.89e-08,1.796871
6324,62,1987,,,,3.014e+08,6.799e+12,22422.89,5.96e-09,5.96e-09,3.32e-09,1.796871
6325,63,1987,,,,3028719,,,5.93e-07,5.93e-07,3.30e-07,1.796871
6326,64,1987,,,,38630820,6.392e+11,16383.84,4.65e-08,4.65e-08,2.59e-08,1.796871
6327,65,1987,,,,1552221,,,1.16e-06,1.16e-06,6.44e-07,1.796871
6328,66,1987,,,,43477401,6.608e+09,151.2862,4.13e-08,4.13e-08,2.30e-08,1.796871
6329,67,1987,,,,4932123,1.262e+11,25171.93,3.64e-07,3.64e-07,2.03e-07,1.796871
6330,68,1987,,,,721594,1.843e+09,,2.49e-06,2.49e-06,1.39e-06,1.796871
6331,69,1987,,,,57482783,1.451e+12,25289.77,3.13e-08,3.13e-08,1.74e-08,1.796871
6332,70,1987,,,,47194,,,.0000381,.0000381,.0000212,1.796871
6333,71,1987,,,,90024,1.722e+08,,.00002,.00002,.0000111,1.796871
6334,72,1987,,,,872158,5.234e+09,5840.745,2.06e-06,2.06e-06,1.15e-06,1.796871
6335,73,1987,,,,56802050,1.371e+12,24007.61,3.16e-08,3.16e-08,1.76e-08,1.796871
6336,74,1987,,,,4743500,1.438e+10,,3.79e-07,3.79e-07,2.11e-07,1.796871
6337,75,1987,,,,13480997,4.803e+09,,1.33e-07,1.33e-07,7.42e-08,1.796871
6338,77,1987,,,,5363069,1.492e+09,,3.35e-07,3.35e-07,1.86e-07,1.796871
6339,78,1987,,,,804134,3.398e+08,484.549,2.23e-06,2.23e-06,1.24e-06,1.796871
6340,79,1987,,,,951816,4.296e+08,,1.89e-06,1.89e-06,1.05e-06,1.796871
6341,80,1987,,,,340942,3.890e+08,,5.27e-06,5.27e-06,2.93e-06,1.796871
6342,81,1987,,,,10000595,1.443e+11,14557.82,1.80e-07,1.80e-07,1.00e-07,1.796871
6343,82,1987,,,,99381,3.548e+08,,.0000181,.0000181,.0000101,1.796871
6344,83,1987,,,,54100,1.373e+09,,.0000332,.0000332,.0000185,1.796871
6345,84,1987,,,,8299070,1.407e+10,1653.534,2.17e-07,2.17e-07,1.20e-07,1.796871
6346,85,1987,,,,121924,,,.0000147,.0000147,8.20e-06,1.796871
6347,86,1987,,,,738779,5.566e+08,,2.43e-06,2.43e-06,1.35e-06,1.796871
6348,87,1987,,,,1.115e+09,2.312e+13,20674.37,1.61e-09,1.61e-09,8.97e-10,1.796871
6349,88,1987,,,,5590500,8.696e+10,,3.21e-07,3.21e-07,1.79e-07,1.796871
6350,89,1987,,,,4497954,5.105e+09,1073.032,3.99e-07,3.99e-07,2.22e-07,1.796871
6351,90,1987,,,,3.248e+08,1.381e+11,415.8187,5.53e-09,5.53e-09,3.08e-09,1.796871
6352,91,1987,,,,4740000,,,3.79e-07,3.79e-07,2.11e-07,1.796871
6353,92,1987,,,,6677487,,,2.69e-07,2.69e-07,1.50e-07,1.796871
6354,93,1987,,,,10612741,9.027e+10,8182.678,1.69e-07,1.69e-07,9.42e-08,1.796871
6355,94,1987,,,,1.690e+08,1.187e+11,664.8293,1.06e-08,1.06e-08,5.92e-09,1.796871
6356,96,1987,,,,8.163e+08,2.857e+11,347.5315,2.20e-09,2.20e-09,1.22e-09,1.796871
6357,97,1987,,,,3540057,,,5.08e-07,5.08e-07,2.82e-07,1.796871
6358,98,1987,,,,51377914,8.976e+10,1746.936,3.50e-08,3.50e-08,1.95e-08,1.796871
6359,99,1987,,,,16301879,,,1.10e-07,1.10e-07,6.13e-08,1.796871
6360,100,1987,,,,245859,1.014e+10,40278.43,7.31e-06,7.31e-06,4.07e-06,1.796871
6361,101,1987,,,,4369000,6.271e+10,,4.11e-07,4.11e-07,2.29e-07,1.796871
6362,102,1987,,,,56601931,1.320e+12,23154.94,3.17e-08,3.17e-08,1.77e-08,1.796871
6363,103,1987,,,,2350600,,,7.64e-07,7.64e-07,4.25e-07,1.796871
6364,104,1987,,,,2846000,6.529e+09,2219.434,6.31e-07,6.31e-07,3.51e-07,1.796871
6365,105,1987,,,,1.221e+08,3.231e+12,26634.54,1.47e-08,1.47e-08,8.19e-09,1.796871
6366,106,1987,,,,16013030,,,1.12e-07,1.12e-07,6.24e-08,1.796871
6367,107,1987,,,,21138372,1.124e+10,514.4132,8.50e-08,8.50e-08,4.73e-08,1.796871
6368,108,1987,,,,4144600,2.494e+09,,4.34e-07,4.34e-07,2.41e-07,1.796871
6369,109,1987,,,,8271042,,,2.17e-07,2.17e-07,1.21e-07,1.796871
6370,110,1987,,,,65841,61212876,,.0000273,.0000273,.0000152,1.796871
6371,111,1987,,,,41353,2.511e+08,,.0000435,.0000435,.0000242,1.796871
6372,112,1987,,,,41575000,2.916e+11,6912.812,4.32e-08,4.32e-08,2.41e-08,1.796871
6373,113,1987,,,,1753000,,,1.03e-06,1.03e-06,5.70e-07,1.796871
6374,114,1987,,,,1919980,,,9.36e-07,9.36e-07,5.21e-07,1.796871
6375,115,1987,,,,3.986e+08,1.628e+12,3914.402,4.51e-09,4.51e-09,2.51e-09,1.796871
6376,116,1987,,,,3891340,9.298e+08,,4.62e-07,4.62e-07,2.57e-07,1.796871
6377,117,1987,,,,2672182,,,6.72e-07,6.72e-07,3.74e-07,1.796871
6378,118,1987,,,,2196204,1.059e+09,,8.18e-07,8.18e-07,4.55e-07,1.796871
6379,119,1987,,,,3961787,,,4.54e-07,4.54e-07,2.52e-07,1.796871
6380,120,1987,,,,131032,4.146e+08,,.0000137,.0000137,7.63e-06,1.796871
6381,121,1987,,,,4.196e+08,1.754e+12,4013.696,4.28e-09,4.28e-09,2.38e-09,1.796871
6382,122,1987,,,,4.701e+08,1.513e+11,,3.82e-09,3.82e-09,2.13e-09,1.796871
6383,123,1987,,,,4.669e+08,1.332e+11,276.7941,3.85e-09,3.85e-09,2.14e-09,1.796871
6384,124,1987,,,,27797,1.776e+09,,.0000646,.0000646,.000036,1.796871
6385,125,1987,,,,16373000,1.083e+10,658.8817,1.10e-07,1.10e-07,6.11e-08,1.796871
6386,126,1987,,,,1.612e+09,9.580e+11,559.0944,1.11e-09,1.11e-09,6.20e-10,1.796871
6387,127,1987,,,,3.898e+09,4.231e+12,1025.783,4.61e-10,4.61e-10,2.57e-10,1.796871
6388,128,1987,,,,1520244,6.744e+08,935.2297,1.18e-06,1.18e-06,6.58e-07,1.796871
6389,129,1987,,,,3616367,,,4.97e-07,4.97e-07,2.77e-07,1.796871
6390,130,1987,,,,370750,1.541e+10,39974.68,4.85e-06,4.85e-06,2.70e-06,1.796871
6391,131,1987,,,,2626583,1.408e+10,,6.84e-07,6.84e-07,3.81e-07,1.796871
6392,132,1987,,,,322655,4.265e+09,,5.57e-06,5.57e-06,3.10e-06,1.796871
6393,133,1987,,,,23260094,3.144e+10,1280.035,7.73e-08,7.73e-08,4.30e-08,1.796871
6394,134,1987,,,,29169,2.888e+09,,.0000616,.0000616,.0000343,1.796871
6395,135,1987,,,,3632000,5.718e+09,,4.95e-07,4.95e-07,2.75e-07,1.796871
6396,136,1987,,,,10563491,3.416e+09,304.8527,1.70e-07,1.70e-07,9.47e-08,1.796871
6397,137,1987,,,,196513,,,9.14e-06,9.14e-06,5.09e-06,1.796871
6398,138,1987,,,,2.325e+08,6.901e+11,,7.73e-09,7.73e-09,4.30e-09,1.796871
6399,139,1987,,,,80999175,5.090e+11,5971.307,2.22e-08,2.22e-08,1.23e-08,1.796871
6400,140,1987,,,,42148,1.037e+08,,.0000426,.0000426,.0000237,1.796871
6401,141,1987,,,,3.431e+09,4.100e+12,1129.054,5.24e-10,5.24e-10,2.91e-10,1.796871
6402,142,1987,,,,1980064,,,9.07e-07,9.07e-07,5.05e-07,1.796871
6403,143,1987,,,,7613990,2.359e+09,,2.36e-07,2.36e-07,1.31e-07,1.796871
6404,144,1987,,,,344485,2.737e+09,8346.061,5.22e-06,5.22e-06,2.90e-06,1.796871
6405,145,1987,,,,40042444,,,4.49e-08,4.49e-08,2.50e-08,1.796871
6406,146,1987,,,,2.074e+08,3.294e+11,1539.949,8.66e-09,8.66e-09,4.82e-09,1.796871
6407,147,1987,,,,603201,,,2.98e-06,2.98e-06,1.66e-06,1.796871
6408,148,1987,,,,2033347,1.743e+09,,8.84e-07,8.84e-07,4.92e-07,1.796871
6409,149,1987,,,,35904,,,.00005,.00005,.0000279,1.796871
6410,150,1987,,,,13374618,2.179e+09,148.8353,1.34e-07,1.34e-07,7.48e-08,1.796871
6411,151,1987,,,,1865686,1.251e+09,610.3157,9.63e-07,9.63e-07,5.36e-07,1.796871
6412,152,1987,,,,1032760,2.689e+09,2538.604,1.74e-06,1.74e-06,9.68e-07,1.796871
6413,153,1987,,,,8150040,1.617e+09,,2.20e-07,2.20e-07,1.23e-07,1.796871
6414,154,1987,,,,16703500,4.385e+10,2473.576,1.08e-07,1.08e-07,5.99e-08,1.796871
6415,156,1987,,,,2.689e+08,8.171e+12,30179.31,6.68e-09,6.68e-09,3.72e-09,1.796871
6416,157,1987,,,,1247186,3.593e+09,2731.607,1.44e-06,1.44e-06,8.02e-07,1.796871
6417,158,1987,,,,156751,,,.0000115,.0000115,6.38e-06,1.796871
6418,159,1987,,,,7093264,2.205e+09,,2.53e-07,2.53e-07,1.41e-07,1.796871
6419,160,1987,,,,88412920,4.370e+10,,2.03e-08,2.03e-08,1.13e-08,1.796871
6420,161,1987,,,,3877325,4.511e+09,1152.536,4.63e-07,4.63e-07,2.58e-07,1.796871
6421,162,1987,,,,14665037,3.891e+11,26760.44,1.23e-07,1.23e-07,6.82e-08,1.796871
6422,163,1987,,,,2.167e+08,,,8.29e-09,8.29e-09,4.61e-09,1.796871
6423,164,1987,,,,4186905,1.844e+11,43507.57,4.29e-07,4.29e-07,2.39e-07,1.796871
6424,165,1987,,,,16887696,3.597e+09,,1.06e-07,1.06e-07,5.92e-08,1.796871
6425,166,1987,,,,3274400,6.840e+10,19769.14,5.49e-07,5.49e-07,3.05e-07,1.796871
6426,167,1987,,,,8.986e+08,2.156e+13,23854.19,2.00e-09,2.00e-09,1.11e-09,1.796871
6427,168,1987,,,,1622123,1.400e+10,,1.11e-06,1.11e-06,6.16e-07,1.796871
6428,169,1987,,,,1.013e+08,4.942e+10,520.152,1.77e-08,1.77e-08,9.87e-09,1.796871
6429,170,1987,,,,2333008,8.037e+09,3545.787,7.70e-07,7.70e-07,4.29e-07,1.796871
6430,171,1987,,,,20424055,5.726e+10,2682.789,8.80e-08,8.80e-08,4.90e-08,1.796871
6431,172,1987,,,,57329415,5.316e+10,893.9821,3.13e-08,3.13e-08,1.74e-08,1.796871
6432,173,1987,,,,14237,,,.0001262,.0001262,.0000702,1.796871
6433,174,1987,,,,3865448,3.075e+09,,4.65e-07,4.65e-07,2.59e-07,1.796871
6434,175,1987,,,,37668045,,,4.77e-08,4.77e-08,2.65e-08,1.796871
6435,176,1987,,,,3441849.6,4.445e+10,,5.22e-07,5.22e-07,2.91e-07,1.796871
6436,177,1987,,,,19334557,,,9.29e-08,9.29e-08,5.17e-08,1.796871
6437,178,1987,,,,10030031,1.156e+11,11240.77,1.79e-07,1.79e-07,9.97e-08,1.796871
6438,179,1987,,,,3919708,5.312e+09,,4.58e-07,4.58e-07,2.55e-07,1.796871
6439,180,1987,,,,184958,,,9.72e-06,9.72e-06,5.41e-06,1.796871
6440,181,1987,,,,423300,,,4.24e-06,4.24e-06,2.36e-06,1.796871
6441,182,1987,,,,22949430,1.006e+11,,7.83e-08,7.83e-08,4.36e-08,1.796871
6442,183,1987,,,,1.459e+08,,,1.23e-08,1.23e-08,6.85e-09,1.796871
6443,184,1987,,,,6740876,1.670e+09,246.2133,2.67e-07,2.67e-07,1.48e-07,1.796871
6444,185,1987,,,,1.062e+09,3.787e+11,358.0592,1.69e-09,1.69e-09,9.42e-10,1.796871
6445,186,1987,,,,14528398,1.686e+11,,1.24e-07,1.24e-07,6.88e-08,1.796871
6446,187,1987,,,,18139966,1.103e+10,450.6314,9.91e-08,9.91e-08,5.51e-08,1.796871
6447,188,1987,,,,6846349,4.985e+09,698.2453,2.62e-07,2.62e-07,1.46e-07,1.796871
6448,189,1987,,,,2775000,3.639e+10,12789.67,6.48e-07,6.48e-07,3.60e-07,1.796871
6449,190,1987,,,,286868,,,6.26e-06,6.26e-06,3.49e-06,1.796871
6450,191,1987,,,,3800961,1.530e+09,382.6765,4.73e-07,4.73e-07,2.63e-07,1.796871
6451,192,1987,,,,5133598,8.998e+09,1702.821,3.50e-07,3.50e-07,1.95e-07,1.796871
6452,193,1987,,,,23304,6.346e+08,,.0000771,.0000771,.0000429,1.796871
6453,194,1987,,,,6138907,,,2.93e-07,2.93e-07,1.63e-07,1.796871
6454,195,1987,,,,7654777.9,,,2.35e-07,2.35e-07,1.31e-07,1.796871
6455,196,1987,,,,4.660e+08,3.700e+11,760.9366,3.86e-09,3.86e-09,2.15e-09,1.796871
6456,197,1987,,,,4.663e+08,3.704e+11,764.3718,3.85e-09,3.85e-09,2.14e-09,1.796871
6457,198,1987,,,,109211,,,.0000165,.0000165,9.16e-06,1.796871
6458,199,1987,,,,386852,1.056e+09,,4.64e-06,4.64e-06,2.58e-06,1.796871
6459,200,1987,,,,5222840,4.714e+10,,3.44e-07,3.44e-07,1.91e-07,1.796871
6460,201,1987,,,,1989776,,,9.03e-07,9.03e-07,5.03e-07,1.796871
6461,202,1987,,,,8397804,2.487e+11,29263.46,2.14e-07,2.14e-07,1.19e-07,1.796871
6462,203,1987,,,,767417,1.195e+09,,2.34e-06,2.34e-06,1.30e-06,1.796871
6463,204,1987,,,,68352.346,4.799e+08,,.0000263,.0000263,.0000146,1.796871
6464,205,1987,,,,11374437,1.245e+10,1095.737,1.58e-07,1.58e-07,8.79e-08,1.796871
6465,206,1987,,,,10224,,,.0001758,.0001758,.0000978,1.796871
6466,207,1987,,,,5407077,2.098e+09,272.0701,3.32e-07,3.32e-07,1.85e-07,1.796871
6467,208,1987,,,,3472650,1.456e+09,400.12,5.17e-07,5.17e-07,2.88e-07,1.796871
6468,209,1987,,,,53993052,6.294e+10,1139.171,3.33e-08,3.33e-08,1.85e-08,1.796871
6469,210,1987,,,,4849253,3.596e+09,,3.71e-07,3.71e-07,2.06e-07,1.796871
6470,211,1987,,,,3392823,5.587e+09,,5.30e-07,5.30e-07,2.95e-07,1.796871
6471,213,1987,,,,94403,1.827e+08,,.000019,.000019,.0000106,1.796871
6472,214,1987,,,,1195243,8.294e+09,6579.894,1.50e-06,1.50e-06,8.37e-07,1.796871
6473,215,1987,,,,7684751.4,1.485e+10,1833.26,2.34e-07,2.34e-07,1.30e-07,1.796871
6474,216,1987,,,,51168270,2.414e+11,4607.643,3.51e-08,3.51e-08,1.95e-08,1.796871
6475,217,1987,,,,8821,,,.0002037,.0002037,.0001134,1.796871
6476,218,1987,,,,23218477,,,7.74e-08,7.74e-08,4.31e-08,1.796871
6477,219,1987,,,,15736176,2.826e+09,178.1404,1.14e-07,1.14e-07,6.35e-08,1.796871
6478,220,1987,,,,51293000,1.373e+11,,3.50e-08,3.50e-08,1.95e-08,1.796871
6479,221,1987,,,,1.819e+09,3.144e+12,1629.828,9.88e-10,9.88e-10,5.50e-10,1.796871
6480,222,1987,,,,3049987,1.197e+10,3757.778,5.89e-07,5.89e-07,3.28e-07,1.796871
6481,223,1987,,,,2.423e+08,7.473e+12,30698.86,7.42e-09,7.42e-09,4.13e-09,1.796871
6482,224,1987,,,,19144237,9.816e+09,,9.39e-08,9.39e-08,5.22e-08,1.796871
6483,225,1987,,,,105892,2.708e+08,,.000017,.000017,9.44e-06,1.796871
6484,226,1987,,,,18275997,1.013e+11,5395.35,9.83e-08,9.83e-08,5.47e-08,1.796871
6485,227,1987,,,,106000,,,.000017,.000017,9.43e-06,1.796871
6486,228,1987,,,,61750000,1.677e+10,,2.91e-08,2.91e-08,1.62e-08,1.796871
6487,229,1987,,,,136129,2.424e+08,,.0000132,.0000132,7.35e-06,1.796871
6488,230,1987,,,,1759021.2,,,1.02e-06,1.02e-06,5.68e-07,1.796871
6489,231,1987,,,,5.013e+09,2.735e+13,5398.804,3.58e-10,3.58e-10,1.99e-10,1.796871
6490,232,1987,,,,161014,2.583e+08,,.0000112,.0000112,6.21e-06,1.796871
6491,233,1987,,,,10409987,,,1.73e-07,1.73e-07,9.61e-08,1.796871
6492,234,1987,,,,32933081,1.607e+11,4693.437,5.46e-08,5.46e-08,3.04e-08,1.796871
